Composition,Conductivity (S/cm),Temperature (degC),PO2 (%),PH2O (%),Grainsize,Ref,Carrier Type
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000410113,606.08785,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000304699,555.5248022,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000218127,504.8227438,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000129689,452.5176877,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,8.0025E-05,400.4913523,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,3.95161E-05,351.7213967,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,1.68192E-05,301.7730428,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,1.07711E-05,275.4824395,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,5.72881E-06,250.1762327,0,0,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.001160155,756.9318686,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000894567,705.6150713,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000742964,659.2016283,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000594557,606.08785,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000441734,555.5248022,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000304699,504.8227438,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000195129,452.5176877,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,0.000116016,400.4913523,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,5.94557E-05,351.7213967,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,2.62636E-05,301.7730428,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,1.68192E-05,275.4824395,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(ZrO2)0.8(In2O3)0.1,9.63543E-06,250.1762327,0,1.9,2.5,https://doi.org/10.1016/j.jpowsour.2012.12.017,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.051709585,900.4059448,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.040440958,849.7108819,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.030103356,799.6246239,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.022789461,749.9269747,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.016972099,700.4983725,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.013286692,650.3009405,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.010933972,599.7724672,20,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.008034206,600,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.009242287,650,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.011010958,700,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.012230733,750,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.015628466,800,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.019282845,850,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.025517852,900,0,1.9,,https://doi.org/10.1016/j.jpowsour.2008.01.036,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.0899179,955.4069098,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7 ,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.075322214,899.1611722,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7 ,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.0665391,851.7803163,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7 ,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.056734359,799.0268007,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.047525104,751,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.039810717,699.6443769,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.032187875,650.5209235,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.025567738,600.1241473,0,0,,https://doi.org/10.1016/0167-2738(95)00051-7,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.004510562,797.8241889,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.00339972,749.0554678,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.002494191,699.6441944,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.001834307,650.37421,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.001315705,599.2771069,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.000839358,548.8976522,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.000520705,499.8985325,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(SrO)1(CeO2)0.8(Y2O3)0.1,0.000344743,450.0588169,0,1.9,,https://doi.org/10.1016/j.jallcom.2010.06.188,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.000183551,389.6481954,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.000234846,392.9256953,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.000533663,411.3953135,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.000560579,413.0384727,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.001212445,432.3340796,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.002495911,452.4556754,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.004890826,472.1686859,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.009272997,492.7067054,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.016735706,512.8361397,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.028284937,531.3233947,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.034995805,542.4218226,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.046246378,552.6932819,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.056283475,564.2042142,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,7.41415E-05,413.1589906,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000192171,431.6207702,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000436599,452.5595363,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000959889,472.6772128,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.001912064,492.8007682,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.003565529,515.3973907,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.005196781,534.3049888,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.007574854,552.3895375,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.010168125,572.1250839,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.014818602,592.2672559,0,1.9,,https://doi.org/10.1016/j.ijhydene.2011.04.106,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.018270166,753.9369075,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.014759753,701.4682642,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.012728341,652.8696575,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.009950242,602.1288581,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.006714102,550.6649876,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.004996249,501.4313186,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.003261717,450.8055149,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.002163773,399.7467285,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.00103515,349.68474,0,1.9,4,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.006424493,753.5888899,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.005818636,701.1891597,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.004475641,651.3423033,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.002738631,600.7051364,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.001940785,550.3991261,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000960067,499.3796069,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000523723,449.742394,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.000246579,400.0947412,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,8.79173E-05,349.3828952,0,1.9,0.2,https://doi.org/10.1016/j.ssi.2008.04.002,H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.089971486,995.7673534,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.075055781,945.5596708,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.062617709,896.8403919,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.050373864,847.5422015,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.041284276,794.432337,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.032620575,746.1010463,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.026256455,697.1399628,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.02153039,646.8819509,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(CeO2)0.8(Sm2O3)0.1,0.017339349,597.67617,0,0,,https://doi.org/10.1149/1.2221624,O+H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.056704275,601.8904967,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.037829655,553.8175268,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.025253821,514.7247564,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.01684602,474.9387651,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.011703865,443.3524867,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.007495341,405.823021,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.00499937,375.6180935,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(ZrO2)0.8(Y2O3)0.1,0.002837581,339.8293025,20,3,,https://doi.org/10.1002/adma.201103102,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.090224623,950.6146258,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.074120456,894.1042806,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.065436556,846.5530107,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.056753651,795.4514621,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.048343085,748.806985,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.039029518,695.5583374,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.032081441,648.9299447,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(CeO2)0.8(Y2O3)0.1,0.025450516,596.9008905,0,0,,https://doi.org/10.1016/0167-2738(96)00087-2,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.012620782,800.7179487,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.007750621,748.3414634,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.005163162,700.8372093,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.002584809,649.8650138,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.001745672,597.1298701,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.000996772,548.0784314,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.000548555,498.8894009,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.00037373,450.5421166,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.000256735,401.0442656,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(In2O3)0.45(SnO2)0.1,0.000185999,349.6765799,20,0,,https://doi.org/10.1016/j.jssc.2018.03.004,H
(BaO)1(Tb2O3)0.45(YbO)0.1,0.249226187,1222.798319,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.127239769,1045.518519,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.049643655,846.4968553,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.024234174,710.4254144,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.01057623,582.7692308,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.004936631,481.2372881,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.002304254,401.2424242,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.001099924,347.2090592,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.000469389,295.6900958,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.001122482,500,0.0009459,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.001280934,500,0.090473572,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.002245197,500,0.988938039,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.00307224,500,9.671798643,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.003935338,500,94.59004033,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.003745215,600,0.0009459,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.004203934,600,0.090473572,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.006897785,600,0.988938039,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.010082871,600,9.148558237,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.012704063,600,100,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.008690967,700,0.0009459,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.009284145,700,0.090473572,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.017673063,700,0.836961178,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.024994788,700,9.671798643,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.033641993,700,94.59004033,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.019512934,800,0.0009459,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.01887929,800,0.085578989,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.033091257,800,0.93543689,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.049994788,800,9.671798643,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.069549483,800,94.59004033,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.035349811,900,0.001,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.035349811,900,0.095648096,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.061960469,900,0.93543689,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.1,900,9.671798643,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.130225292,900,94.59004033,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.062991675,1000,0.0009459,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.065105859,1000,0.090473572,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.105076446,1000,0.884830131,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.187241208,1000,8.653624926,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.193525568,1000,94.59004033,1.9,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.185292202,995.2926829,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.082089142,827.5291005,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.039161304,712.7819905,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.018682224,635.2969432,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.008075006,555.685259,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.003490255,506.0262172,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.001366829,444.2413793,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.000774971,418.0299003,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.000343332,379.0376176,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,0.000163789,344.2106825,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(Tb2O3)0.45(YbO)0.1,5.39688E-05,303.1772853,100,0,,https://doi.org/10.1016/j.ssi.2007.02.014,H+E
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000758628,698.9935235,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000719756,674.677478,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.0006944,648.6041616,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000670119,623.003397,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000651437,597.911107,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000632163,575.0117087,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000577335,550.1800515,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000555643,523.8155559,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000522514,499.779574,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000475047,475.2256929,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000433254,449.1742617,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.000400293,424.8724455,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.00036795,400.0652498,20,0,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
(BaO)1(CeO2)0.82(Er2O3)0.09,0.001043495,698.9935235,20,1.9,,https://doi.org/10.1016/j.ijhydene.2014.03.249,H
